5
27|55
0|0
0|0
1|1
0|0
0|0
0|0
0|0
0|0
0|0
1|1
0|0
0|0
0|0
0|0
0|0
0|0
0|0
0|0
0|0
0|0
0|0
0|0
1|1
0|0
0|0
0|0
0|0
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
0|0
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
0|0
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
0|0
0|0
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
0|0
0|0
0|0
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
0|0
0|0
0|0
0|0
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
0|0
0|0
0|0
0|0
0|0
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
0|0
0|0
0|0
0|0
0|0
0|0
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
0|0
0|0
0|0
1|1
0|0
0|0
0|0
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
0|0
0|0
0|0
1|1
1|1
0|0
0|0
0|0
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
2|2
0|0
0|0
0|0
0|0
1|1
0|0
0|0
0|0
0|0
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
2|2
0|0
0|0
0|0
0|0
0|0
0|0
0|0
0|0
0|0
0|0
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
0|0
0|0
0|0
0|0
0|0
0|0
0|0
0|0
0|0
0|0
0|0
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
1|1
0|0
0|0
0|0
0|0
0|0
0|0
0|0
0|0
0|0
0|0
0|0
0|0
1|1
1|1
1|1
1|1
1|1
1|1
